,id,name,availability_rate_365,rate,number_of_reviews,latitude,longitude,host
38532,997093934680613043,Home in Queens,0.96,0.00,0,40.75774980894939,-73.81366909168551,540568510
38533,998055203998207680,Rental unit in New York,0.74,0.00,0,40.725895419918345,-73.9990082669769,22129776
38534,997137017160053803,Rental unit in Brooklyn,0.68,0.00,0,40.71461,-73.9469,106282931
38535,998088361998367565,Rental unit in New York,0.05,0.00,0,40.71444,-73.99155,1462483
38536,997145531673998581,Rental unit in Brooklyn,0.48,0.00,0,40.68537,-73.96664,54357092
38537,998104585289418582,Rental unit in Brooklyn,0.72,0.00,0,40.6954,-73.9058,162470390
38538,997156039607111771,Rental unit in New York,0.74,0.00,0,40.80085027007247,-73.95903783737516,268347722
38539,997160597129739469,Rental unit in New York,0.22,0.00,0,40.75900327702082,-73.95794168318835,537135281
38540,998302282921281323,Rental unit in New York,0.98,0.00,0,40.7631,-73.97233,284960492
38541,998413730860234189,Rental unit in New York,0.2,0.00,0,40.746,-73.98742,401202937
38542,997161081114153089,Rental unit in New York,0.23,0.00,0,40.7591,-73.95862,537135281
38543,998458988557853699,Rental unit in New York,0.25,0.00,0,40.74637,-73.98662,401202937
38544,997161081652045214,Rental unit in New York,0.18,0.00,0,40.759488902830576,-73.95922949224651,537135281
38545,997162595047865004,Rental unit in New York,0.22,0.00,0,40.75906634418606,-73.95848928690049,537135281
38546,998484902745892076,Rental unit in Brooklyn,0.65,0.00,0,40.68034,-73.99804,13636138
38547,997168301877999626,Rental unit in Brooklyn,0.74,0.00,0,40.70059,-73.92395,397909650
38548,1000673945014779673,Rental unit in Brooklyn,0.49,0.00,0,40.70041519999999,-73.9227784,3603284
38549,998643579317856973,Rental unit in New York,0.96,0.00,0,40.73395,-73.99885,11135038
38550,998755993815788295,Rental unit in New York,0.61,0.00,1,40.8014143940537,-73.96623562794638,40385488
38551,1000674434781153107,Rental unit in Brooklyn,0.44,0.00,0,40.66669904282798,-73.92978267879737,274602057
38552,998760962620102444,Home in Queens,0.35,0.00,0,40.7518603,-73.9042688,462025910
38553,1000689815874814414,Rental unit in New York,0.52,0.00,1,40.74732,-73.98964,3660702
38554,998773207169464773,Rental unit in New York,0.61,0.00,0,40.75137,-73.99793,397538297
38555,1000690928091116286,Rental unit in Brooklyn,0.44,0.00,0,40.68149,-73.97957,397598833
38556,1000697739867775924,Home in Brooklyn,0.39,0.00,1,40.657048536894166,-73.92719080542744,185784030
38557,998902333701914397,Rental unit in Queens,0.74,0.00,0,40.7442408694651,-73.87795397638023,501499086
38558,1000701998419358661,Rental unit in Brooklyn,0.94,0.00,0,40.70106268810745,-73.9220803232158,3603284
38559,1000734250823805720,Serviced apartment in New York,0.93,0.00,0,40.71908763217981,-73.9888778461744,88566861
38560,998924378107477137,Rental unit in Queens,0.74,0.00,0,40.74600149838727,-73.87977542756393,501499086
38561,999162578538420037,Rental unit in Brooklyn,0.74,0.00,0,40.646455869601205,-73.9553325919661,331402258
38562,999271132363384608,Rental unit in Brooklyn,0.92,0.00,0,40.69867794175981,-73.93935086972675,502141479
38563,1000762705412974952,Home in The Bronx,0.71,0.00,0,40.83551785082929,-73.91308096376731,465866457
38564,999320189776206754,Rental unit in Brooklyn,0.24,0.00,0,40.68960753556496,-73.92857601495609,502141479
38565,999334698986182941,Rental unit in New York,0.51,0.00,0,40.7227913,-73.99569749999999,399865453
38566,1000868759505798926,Serviced apartment in Brooklyn,0.08,0.00,2,40.73884710424077,-73.95412851162223,534647798
38567,999504545056832839,Home in Brooklyn,0.22,0.00,0,40.67213068308885,-73.93241550353547,9795466
38568,1000972009684425031,Home in Brooklyn,0.67,0.00,0,40.59237648746476,-73.94319306462192,95344065
38569,1001009972211491714,Home in Queens,0.57,0.00,0,40.75555145874656,-73.79303662883532,465866457
38570,999627702195973740,Rental unit in Brooklyn,0.72,0.00,1,40.65966936791674,-73.99387960494735,540531448
38571,1001017141965922396,Rental unit in New York,0.49,0.00,0,40.806453381905406,-73.94588217180029,42676520
38572,999629596552479356,Rental unit in Queens,0.74,0.00,0,40.74155,-73.88439,501499086
38573,999633539470997010,Rental unit in The Bronx,0.74,0.00,0,40.86515,-73.86007,438405153
38574,1001123702446069203,Rental unit in Brooklyn,0.4,0.00,0,40.69240265070143,-73.97888421472526,50452489
38575,999635806328259506,Rental unit in Queens,0.74,0.00,0,40.739316532850125,-73.88449003024267,501499086
38576,999642803976965152,Rental unit in Queens,0.74,0.00,0,40.74019696987959,-73.88477316712935,501499086
38577,999648421491896682,Rental unit in Queens,0.74,0.00,0,40.73957,-73.88441,501499086
38578,999662387673994588,Rental unit in Queens,0.74,0.00,0,40.74104601978428,-73.8847430533359,501499086
38579,1001166370551563656,Home in Brooklyn,0.38,0.00,0,40.65864856044564,-73.92682024781395,185784030
38580,999667556798832377,Rental unit in Queens,0.74,0.00,0,40.741049102487146,-73.88302081373979,501499086
38581,1001196188496667612,Rental unit in New York,0.95,0.00,0,40.7594614,-73.9712201,107434423
38582,999722207524002712,Rental unit in Queens,0.74,0.00,0,40.74590206026454,-73.88976382475339,501499086
38583,999752595449705478,Rental unit in New York,0.31,0.00,0,40.76264,-73.98787,537078348
38584,1001196522969253055,Rental unit in New York,0.87,0.00,0,40.7594614,-73.9712201,107434423
38585,1001281907891952723,Rental unit in New York,0.06,0.00,0,40.75581087572819,-73.9816197419261,484277630
38586,999768784866314959,Rental unit in New York,0.87,0.00,0,40.70803,-74.014869,107434423
38587,1001333945101638845,Rental unit in Brooklyn,0.45,0.00,0,40.68659,-73.90634,49458097
38588,999770779083944221,Rental unit in New York,0.95,0.00,0,40.70803,-74.014869,107434423
38589,1001343758334590824,Rental unit in Brooklyn,0.54,0.00,0,40.67665684486924,-73.94563119206543,6368396
38590,999771308036502312,Rental unit in New York,0.96,0.00,0,40.70803,-74.014869,107434423
38591,999771804203262022,Rental unit in New York,0.93,0.00,0,40.70803,-74.014869,107434423
38592,1001350147438442954,Rental unit in Brooklyn,0.65,0.00,0,40.70678708222171,-73.95102885649986,487295439
38593,999772274871964117,Rental unit in New York,0.7,0.00,0,40.70803,-74.014869,107434423
38594,1001393648020126510,Rental unit in Brooklyn,0.74,0.00,0,40.64319,-73.88861,364130683
38595,999772794962783206,Rental unit in New York,0.92,0.00,0,40.70803,-74.014869,107434423
38596,999773287760551066,Rental unit in New York,0.72,0.00,0,40.70803,-74.014869,107434423
38597,1001442118570469957,Rental unit in Brooklyn,0.72,0.00,1,40.68525521004758,-73.86780558412886,541698622
38598,1001495090409402195,Rental unit in Brooklyn,0.66,0.00,0,40.686164332152885,-73.94311420042858,146345538
38599,999773762903306032,Rental unit in New York,0.99,0.00,0,40.70803,-74.014869,107434423
38600,1001499819525418664,Rental unit in Brooklyn,0.74,0.00,0,40.68648,-73.94478,146345538
38601,999774263993715808,Rental unit in New York,0.93,0.00,0,40.70803,-74.014869,107434423
38602,1001502515015239083,Rental unit in Brooklyn,0.66,0.00,0,40.6859214943335,-73.94537008181543,146345538
38603,999774727861426844,Rental unit in New York,0.96,0.00,0,40.70803,-74.014869,107434423
38604,1001502896392928175,Rental unit in New York,0.91,0.00,0,40.752754208538974,-73.97272287866208,204348856
38605,1001504295699017046,Rental unit in Brooklyn,0.74,0.00,0,40.68671140413112,-73.94523236073317,146345538
38606,999775215264479826,Rental unit in New York,0.83,0.00,0,40.70803,-74.014869,107434423
38607,1001505543049134353,Rental unit in Brooklyn,0.74,0.00,0,40.68592,-73.94518,146345538
38608,999820797694613492,Rental unit in New York,0.79,0.00,1,40.74806,-73.98861,343450886
38609,1001507167604490878,Rental unit in Brooklyn,0.7,0.00,0,40.68496913042765,-73.94514667422689,146345538
38610,999838216919170534,Rental unit in Brooklyn,0.3,0.00,0,40.69401,-73.99244,448326434
38611,999867862236982436,Rental unit in The Bronx,0.74,0.00,0,40.84371657365583,-73.90538050238807,267272502
38612,1001533396986647547,Rental unit in Brooklyn,0.74,0.00,0,40.72937,-73.95551,445024498
38613,1001533760739742081,Rental unit in Brooklyn,0.93,5.0,4,40.672380524979744,-73.91208130996249,3818314
38614,999925730468942227,Rental unit in New York,0.66,0.00,0,40.71897785971323,-73.99086729736048,47658174
38615,999964466102080007,Rental unit in New York,0.24,0.00,0,40.74634226381997,-73.9874911451625,401202937
38616,1001535719995297015,Rental unit in New York,0.16,0.00,0,40.71619419757378,-74.00041282786675,269837702
38617,1001549432207357873,Rental unit in Queens,0.69,0.00,0,40.73737,-73.92396,299371992
38618,1000007713008805394,Rental unit in New York,0.57,0.00,0,40.76878,-73.98565,201206514
38619,1001549655433494806,Condo in New York,1.0,0.00,0,40.76190268637314,-73.94967771965855,490930859
38620,1000023148920376325,Rental unit in New York,0.5,0.00,0,40.72897,-73.98531,46410542
38621,1001556860725394596,Rental unit in New York,0.73,0.00,0,40.74701408693577,-73.99151627737714,326434148
38622,1000027657512767160,Rental unit in Brooklyn,0.39,0.00,0,40.67383076223072,-73.93812810920844,478448449
38623,1001567671481943807,Rental unit in New York,0.74,0.00,0,40.74575288893569,-73.98959269176073,326434148
38624,1000041661179181846,Rental unit in New York,0.52,5.0,3,40.7718464804292,-73.95974140912894,266818709
38625,1000103124244467969,Rental unit in Brooklyn,1.0,0.00,0,40.7303513,-73.95489239999999,51589519
38626,1001730138556048837,Home in Queens,0.33,0.00,2,40.7791,-73.8417,72904238
38627,1000114407765528259,Bed and breakfast in Brooklyn,0.74,0.00,0,40.647891,-73.95070849999999,531890530
38628,1000126313762418098,Rental unit in New York,0.7,0.00,0,40.7194565,-73.98982819999999,455047705
38629,1001737519563399181,Rental unit in Brooklyn,0.92,0.00,0,40.68884467682968,-73.9303994005861,32212
38630,1000155970237732964,Home in Brooklyn,0.82,0.00,1,40.67238586639364,-73.91382564413242,61831388
38631,1001759466923816441,Rental unit in Queens,0.62,0.00,0,40.75352067430774,-73.9413963365904,305387117
38632,1002095515591598937,Rental unit in New York,0.17,0.00,1,40.791224,-73.94655300000001,541121635
38633,1000321909937207752,Rental unit in Queens,0.74,0.00,0,40.74541169757816,-73.9073267715871,501499086
38634,1002171431677698496,Rental unit in New York,0.16,0.00,0,40.787513933669146,-73.96912006731559,4746122
38635,1000329137658400675,Rental unit in Queens,0.74,0.00,0,40.74526439791773,-73.90737711487523,501499086
38636,1000342028803764294,Rental unit in Queens,0.74,0.00,0,40.74555,-73.90949,501499086
38637,1002217051026941997,Hotel in Queens,0.74,0.00,2,40.69183174731863,-73.8076760004244,537729916
38638,1002254098478239119,Rental unit in Brooklyn,0.08,0.00,0,40.67835253313229,-73.91652596887717,423062857
38639,1000350053844887112,Rental unit in Queens,0.74,0.00,0,40.7435157810088,-73.90950110540302,501499086
38640,1000368307266195832,Rental unit in Queens,0.74,0.00,0,40.74332362862543,-73.90937729753078,501499086
38641,1002263262484413919,Home in Queens,0.65,0.00,0,40.75521745712052,-73.79136727178023,465866457
38642,1000404072212860850,Rental unit in Queens,0.74,0.00,0,40.74547083945251,-73.90765713218006,501499086
38643,1000411091938812803,Rental unit in Queens,0.74,0.00,0,40.7432618880221,-73.9075685350905,501499086
38644,1002265134898404856,Rental unit in Brooklyn,0.69,0.00,0,40.68943,-73.93586,21299191
38645,1000420508753598606,Rental unit in Queens,0.74,0.00,0,40.744073584825685,-73.90746510810733,501499086
38646,1002286074434442493,Home in Brooklyn,1.0,0.00,0,40.591182764949856,-73.94289588956549,95344065
38647,1002297539610091758,Condo in New York,0.72,0.00,0,40.743773,-73.9954779,8978169
38648,1000502155524296674,Rental unit in Queens,0.74,0.00,0,40.74357786469973,-73.90989946510064,501499086
38649,1000519595322426776,Rental unit in Queens,0.74,0.00,0,40.742913779725214,-73.91208624769308,501499086
38650,1002338091891147677,Home in Brooklyn,0.43,0.00,0,40.68254751429917,-73.92530276633482,72602373
38651,1002366025511188301,Hotel in Queens,0.74,0.00,0,40.69370260338052,-73.8069766093887,537729916
38652,1000523673636063224,Rental unit in Queens,0.74,0.00,0,40.744753877312135,-73.91206642797988,501499086
38653,1000527402102579471,Rental unit in Queens,0.74,0.00,0,40.74302,-73.91178,501499086
38654,1002372308719939596,Rental unit in New York,0.68,0.00,0,40.74433984422416,-74.00486668966732,27703258
38655,1002379682073037803,Rental unit in New York,1.0,0.00,0,40.71647336914301,-73.98874040298026,35594166
38656,1000534119786719904,Rental unit in Queens,0.74,0.00,0,40.74411253144814,-73.90989598008132,501499086
38657,1000540737768726673,Rental unit in Queens,0.74,0.00,0,40.7492776488684,-73.91154080577807,501499086
38658,1002399932577027729,Rental unit in New York,0.4,0.00,1,40.76117634725951,-73.9982538989765,397912248
38659,1002474658779042923,Rental unit in Brooklyn,0.74,0.00,0,40.71434,-73.9539,509317391
38660,1000574749101716882,Rental unit in New York,0.31,0.00,0,40.75992,-73.98598,495061716
38661,1000637485791641900,Rental unit in New York,0.98,0.00,0,40.70803,-74.014869,107434423
38662,1002574228813307452,Rental unit in Brooklyn,0.96,5.0,3,40.72030399659296,-73.95767534875677,17076357
38663,1002665617602190368,Rental unit in New York,0.15,0.00,1,40.7338219,-73.98573630000001,541126378
38664,1000637914058448005,Home in New York,0.91,0.00,0,40.74382,-73.98259,541397825
38665,1000668332795817574,Rental unit in New York,0.59,0.00,0,40.74613,-73.9893,3660702
38666,1003665546182490793,Rental unit in New York,0.61,0.00,0,40.76995,-73.95646,61391963
38667,1003675031539830453,Rental unit in New York,0.98,0.00,0,40.74943002323685,-73.98009558588704,22541573
38668,1002762231875704553,Home in The Bronx,0.66,0.00,0,40.81905639516414,-73.92662746971561,5652395
38669,1003680386204544533,Rental unit in Brooklyn,0.24,0.00,0,40.68069619011456,-73.91493405050481,221529461
38670,1002767178804245634,Hotel in New York,0.01,0.00,0,40.7512993,-73.9847935,303521877
38671,1003700405706338295,Home in Queens,0.6,0.00,0,40.75262,-73.90537,462025910
38672,1002808727964654800,Home in Brooklyn,0.69,0.00,0,40.6615859,-73.9849657,483218603
38673,1003733132314788523,Rental unit in New York,0.66,0.00,0,40.78525543038848,-73.97266888176442,113723310
38674,1003755514762722716,Home in Brooklyn,0.66,0.00,0,40.68411401904121,-73.91865531678698,238111285
38675,1002865879843179692,Rental unit in New York,0.55,0.00,1,40.70670568558744,-74.00799879135292,474812165
38676,1002870097615730994,Rental unit in New York,0.68,0.00,1,40.70981577869176,-74.01035390989027,474812824
38677,1003755632152478397,Rental unit in The Bronx,0.72,0.00,0,40.89144901767275,-73.91199279292482,540838865
38678,1002871641124372896,Rental unit in New York,0.62,0.00,0,40.7725949,-73.9915446,26026888
38679,1002902265179019110,Rental unit in The Bronx,0.74,0.00,0,40.82364011122736,-73.81808994913433,531502294
38680,1003819857160124935,Home in The Bronx,0.74,0.00,0,40.83394,-73.91296,465866457
38681,1002938301240121368,Home in Brooklyn,0.83,0.00,2,40.67103399009747,-73.91351366958399,3818314
38682,1003840084389394300,Bed and breakfast in New York,0.74,0.00,0,40.8246224,-73.947704,228263278
38683,1003063303947081301,Rental unit in New York,0.22,0.00,0,40.79269150359715,-73.93864150771384,32981949
38684,1003840983820189788,Rental unit in Queens,0.49,0.00,0,40.6612673,-73.7469468,170212480
38685,1003079182502299522,Rental unit in New York,0.74,0.00,0,40.77114584906183,-73.96622560307546,2801739
38686,1003843333929959565,Rental unit in Brooklyn,0.74,0.00,0,40.724657937821206,-73.94438149258042,542177051
38687,1003185235835253133,Rental unit in New York,0.71,0.00,0,40.72159,-73.97517,396845074
38688,1003861097745796435,Rental unit in New York,0.96,0.00,0,40.761176922065616,-73.99033590457113,374444658
38689,1003874427745708958,Home in New York,0.74,0.00,0,40.82566382012261,-73.9434495420243,228263278
38690,1003200028302512953,Home in Brooklyn,1.0,0.00,0,40.59177,-73.94093,95344065
38691,1003903298252831632,Rental unit in The Bronx,0.69,0.00,0,40.87122083898712,-73.84875440698038,299371992
38692,1003231724444320883,Home in Queens,0.63,0.00,1,40.77880628606492,-73.84318771343372,100573908
38693,1004095772865729525,Rental unit in New York,0.65,0.00,0,40.7594614,-73.9712201,107434423
38694,1004126711970319755,Townhouse in Queens,0.16,0.00,0,40.74245,-73.89764,19303369
38695,1004174935553286961,Rental unit in New York,0.5,0.00,0,40.795253169363136,-73.94924076400181,305240193
38696,1003352849001222179,Rental unit in Brooklyn,0.84,0.00,0,40.69191349886132,-73.91542995463648,3223938
38697,1004175093563265028,Rental unit in New York,0.5,0.00,0,40.79881574896307,-73.95973608033363,305240193
38698,1003388069721002744,Rental unit in New York,0.83,0.00,0,40.76417,-73.98824,206952308
38699,1004175823930432876,Rental unit in Queens,0.5,0.00,0,40.76726,-73.91373,305240193
38700,1003437049851150279,Rental unit in New York,0.28,0.00,0,40.8279566,-73.94285529999999,508344539
38701,1003438862092649925,Rental unit in Queens,0.73,0.00,0,40.74424,-73.915899,341452050
38702,1004176084437564538,Rental unit in Brooklyn,0.5,0.00,0,40.67589,-73.94214,305240193
38703,1004176256591624058,Rental unit in New York,0.59,0.00,0,40.76051,-73.98857,305240193
38704,1003458229671733341,Rental unit in New York,0.66,0.00,0,40.76439973227654,-73.98841523506528,297679711
38705,1004181132416382910,Rental unit in New York,0.66,0.00,0,40.73826,-73.99335,499232
38706,1003460501035655007,Rental unit in New York,0.58,0.00,0,40.76428,-73.98892,11211827
38707,1004188324878454568,Rental unit in New York,0.68,0.00,0,40.73832817665402,-73.99115520540373,499232
38708,1004249761260526414,Rental unit in New York,0.95,0.00,0,40.74369314713128,-74.00594024724886,17775359
38709,1003468825153817844,Home in Brooklyn,0.7,0.00,0,40.67778621851457,-73.93513327678494,1805321
38710,1003512805422476365,Rental unit in Brooklyn,0.74,0.00,0,40.69731,-73.98244,356385048
38711,1003557202416363558,Rental unit in New York,0.68,0.00,0,40.722910442387445,-73.99833757789405,17649482
38712,1004250291069589609,Rental unit in New York,0.95,0.00,0,40.743742693475504,-74.00466263746418,17775359
38713,1004269321176581801,Rental unit in New York,0.69,0.00,0,40.73953,-73.99157,59788712
38714,1004275203463075946,Home in Brooklyn,0.85,0.00,1,40.617976494373856,-73.9291590613022,447283837
38715,1003603678526992890,Rental unit in New York,0.51,0.00,0,40.7766,-73.9551,214135354
38716,1003605108747472715,Rental unit in Brooklyn,0.94,0.00,0,40.70606,-73.92183,17775359
38717,1004277153271281828,Home in Brooklyn,1.0,0.00,0,40.59046091980275,-73.92357175528086,267015627
38718,1004322349060364205,Condo in Brooklyn,0.31,0.00,0,40.6602859429754,-73.94588735029372,21534672
38719,1003605509170725526,Rental unit in Brooklyn,0.92,0.00,0,40.70694,-73.92393,17775359
38720,1003608586010420731,Hotel in Queens,0.73,0.00,0,40.69169952991786,-73.80865857081591,537729916
38721,1004322896138082069,Rental unit in New York,0.88,0.00,0,40.77146388889389,-73.95497582208729,2867137
38722,1004328796940846724,Rental unit in New York,0.94,0.00,0,40.77101407826769,-73.95658057036496,2867137
38723,1003623057347580030,Rental unit in New York,0.84,0.00,0,40.7606,-73.99497,17775359
38724,1003627906971158899,Rental unit in New York,0.96,0.00,0,40.746100278408825,-73.99025725693717,17775359
38725,1004387321163585233,Home in Brooklyn,0.28,0.00,0,40.60498503921417,-74.00734800380818,97084998
38726,1003628149571622270,Rental unit in New York,0.95,0.00,0,40.7447,-73.9889,17775359
38727,1003631615633097311,Tiny home in Queens,0.49,0.00,0,40.58802,-73.81506,168054716
38728,1004416200240866150,Rental unit in New York,0.74,0.00,0,40.76461,-73.96459,252866861
38729,1005441817386653147,Rental unit in New York,0.71,0.00,2,40.80385,-73.96695,36063879
38730,1004419004578789418,Rental unit in New York,0.74,0.00,0,40.70702,-74.01558,252866861
38731,1005455401581521842,Condo in New York,0.64,0.00,0,40.7092191,-74.0137534,137358866
38732,1004428776661057322,Home in Brooklyn,0.3,0.00,0,40.604654038486416,-74.00722918597347,431124723
38733,1005472293004395476,Rental unit in Brooklyn,0.57,0.00,0,40.69545082577447,-73.9566726256253,3223938
38734,1004436707360654479,Rental unit in New York,0.48,0.00,0,40.71414,-73.99313,335924003
38735,1005508981356579864,Rental unit in Brooklyn,0.74,0.00,0,40.59310098641597,-73.94106102116203,95344065
38736,1005592276456123743,Rental unit in New York,0.65,0.00,0,40.76076,-73.9889,446165216
38737,1004442886221909241,Rental unit in New York,0.7,0.00,0,40.71382012642742,-73.99444686228817,259468466
38738,1004444046931824837,Rental unit in Queens,0.74,0.00,0,40.70376,-73.90576,540041298
38739,1005592524535126150,Rental unit in New York,0.67,0.00,0,40.76062112713193,-73.9593505031692,365350027
38740,1005670166131650190,Rental unit in New York,0.61,0.00,0,40.7594614,-73.9712201,107434423
38741,1004452201087291201,Bed and breakfast in Queens,0.68,0.00,1,40.76672542577574,-73.86807084549267,539071710
38742,1005673684502420287,Rental unit in New York,0.68,0.00,0,40.7594614,-73.9712201,107434423
38743,1004454580833272046,Rental unit in Queens,0.74,0.00,0,40.70329,-73.90565,540041298
38744,1004456482685990844,Rental unit in Queens,0.74,0.00,0,40.70343433811823,-73.90500873463522,540041298
38745,1005674051567310833,Rental unit in New York,0.47,0.00,0,40.75946,-73.97122,107434423
38746,1004457616582576630,Rental unit in Queens,0.66,0.00,0,40.70171,-73.90511,540041298
38747,1004507987284505214,Home in New York,0.49,0.00,0,40.82457368800761,-73.94431368780518,228263278
38748,1005674353823959912,Rental unit in New York,0.85,0.00,0,40.7911888,-73.9737101,107434423
38749,1005674692217308716,Rental unit in New York,0.91,0.00,0,40.7911888,-73.9737101,107434423
38750,1004585445966518011,Rental unit in Queens,0.41,0.00,0,40.74521522523271,-73.91510831402071,341452050
38751,1005680400003560176,Rental unit in Brooklyn,0.73,0.00,0,40.68457,-73.9432,146345538
38752,1004609802932390957,Rental unit in New York,0.7,0.00,0,40.71252463939748,-73.99175216130278,16257970
38753,1004787316686543797,Rental unit in New York,0.99,0.00,2,40.760577764011536,-73.98966319505826,472499220
38754,1005682099439218045,Home in Brooklyn,0.76,0.00,0,40.669728141280885,-73.93111219118379,480704914
38755,1005699715476632962,Serviced apartment in New York,1.0,0.00,0,40.7658315,-73.9568257,162280872
38756,1004797911209762220,Rental unit in New York,0.41,0.00,0,40.7594614,-73.9712201,107434423
38757,1005718268391592996,Rental unit in New York,0.64,0.00,0,40.7553992,-73.9726263,22254869
38758,1004841461713466370,Rental unit in New York,0.96,0.00,0,40.7806,-73.94466,526444580
38759,1005727678268135675,Rental unit in Brooklyn,0.74,0.00,0,40.68474,-73.94372,146345538
38760,1004956180920728506,Home in The Bronx,0.69,0.00,0,40.83457050182962,-73.91340689790236,465866457
38761,1005733681802126103,Rental unit in Brooklyn,0.22,0.00,0,40.69888,-73.93218,62861697
38762,1004971870241259997,Rental unit in Long Island City,0.39,0.00,0,40.75617,-73.93637,5735865
38763,1005738027556061705,Rental unit in New York,0.0,0.00,0,40.80051,-73.94196,3223938
38764,1004979479809147241,Rental unit in Queens,0.74,0.00,0,40.70318,-73.90342,540041298
38765,1004981620649017708,Rental unit in Queens,0.74,0.00,0,40.70282585757598,-73.90563632748133,540041298
38766,1005753485016243270,Rental unit in New York,0.66,0.00,0,40.79849714790871,-73.94389089204333,3223938
38767,1005771779434387299,Guesthouse in Brooklyn,0.66,0.00,0,40.67993,-73.8937,267864516
38768,1004989473921011547,Rental unit in Queens,0.66,0.00,0,40.77443,-73.93372,1354727
38769,1004990672744515674,Rental unit in Queens,0.66,0.00,0,40.703298220717485,-73.91047161029356,476218709
38770,1005814235498714382,Rental unit in Brooklyn,0.66,0.00,0,40.68666812046136,-73.94515755627623,146345538
38771,1004993904718985186,Rental unit in Queens,0.73,0.00,0,40.7038628899161,-73.9103244060066,476218709
38772,1005815475598371052,Rental unit in Brooklyn,0.74,0.00,0,40.6864,-73.94306,146345538
38773,1005816756950762505,Rental unit in Brooklyn,0.73,0.00,0,40.6865,-73.94316,146345538
38774,1004994819197830219,Rental unit in Queens,0.73,0.00,0,40.70233,-73.90873,476218709
38775,1005823132194616885,Home in Brooklyn,0.76,0.00,0,40.668132385980606,-73.9293403207403,480704914
38776,1005833528005268756,Rental unit in New York,0.49,0.00,0,40.8084110361801,-73.94966289450205,247422117
38777,1005855590130004858,Rental unit in New York,0.74,0.00,0,40.750441928376894,-73.97900208310935,523872574
38778,1004995995724745222,Rental unit in Queens,0.55,0.00,0,40.70385085729502,-73.90887483111686,476218709
38779,1005858289880106003,Rental unit in New York,0.65,0.00,0,40.75009,-73.97911,523872574
38780,1004996944604302262,Rental unit in Queens,0.73,0.00,0,40.70388774355542,-73.9092752137783,476218709
38781,1005859200165120748,Rental unit in New York,0.74,0.00,0,40.74862138733051,-73.97963596603596,523872574
38782,1005860001940775198,Rental unit in New York,0.74,0.00,0,40.74888,-73.97764,523872574
38783,1005039489990137758,Rental unit in Queens,0.41,0.00,0,40.70527995062584,-73.76683924034181,478260569
38784,1005043434999632216,Rental unit in Brooklyn,0.73,0.00,0,40.70517666759002,-73.92108030923569,481405998
38785,1005860818389353005,Rental unit in New York,0.74,0.00,0,40.75002,-73.97763,523872574
38786,1005051058063706219,Rental unit in Brooklyn,0.73,0.00,0,40.70454594838343,-73.9205822141892,481405998
38787,1005877813858749961,Home in Brooklyn,0.78,0.00,0,40.66774,-73.93072,480704914
38788,1005052622072897645,Rental unit in Brooklyn,0.73,0.00,0,40.70469,-73.92072,481405998
38789,1005890652014113366,Rental unit in Brooklyn,0.74,0.00,0,40.64817,-73.94495,33817836
38790,1005053674272005777,Rental unit in Brooklyn,0.73,0.00,0,40.70656969247754,-73.91922426117479,481405998
38791,1005909950468300999,Rental unit in New York,0.08,0.00,1,40.7685272,-73.9689848,542446454
38792,1005054486620576446,Rental unit in Brooklyn,0.73,0.00,0,40.70650107323789,-73.91936089478008,481405998
38793,1005951481800512562,Rental unit in The Bronx,0.08,0.00,0,40.8501114,-73.8995139,146675319
38794,1005062851949008741,Home in New York,0.9,0.00,0,40.75940845136026,-73.95924000300167,43096256
38795,1006068540323632978,Home in Queens,0.69,0.00,0,40.78072,-73.84249,72904238
38796,1005105866274513750,Home in Brooklyn,0.53,0.00,0,40.65718326146541,-73.95850321747493,147712287
38797,1006176129595167823,Rental unit in New York,0.66,0.00,0,40.80014,-73.9416,3223938
38798,1006216479410476237,Rental unit in New York,0.43,0.00,0,40.80171369943341,-73.96590719375101,422002010
38799,1005110189764921353,Rental unit in Brooklyn,0.71,0.00,0,40.72439200000001,-73.9518609,9170523
38800,1006382721623808863,Rental unit in Brooklyn,0.09,0.00,0,40.677379194785935,-73.9182224859924,423062857
38801,1006408020334839385,Rental unit in New York,1.0,0.00,0,40.7324098,-73.98747879999999,107434423
38802,1005127317789120377,Rental unit in Queens,0.74,0.00,0,40.70287,-73.9057,540041298
38803,1005129547168408245,Rental unit in Queens,0.74,0.00,0,40.70292104069148,-73.90561630201708,540041298
38804,1006408371449823451,Rental unit in New York,0.93,0.00,0,40.7324098,-73.98747879999999,107434423
38805,1005170940682176047,Home in Queens,0.39,0.00,0,40.73888,-73.78891,508605356
38806,1006408710425030358,Rental unit in New York,0.0,0.00,0,40.72357,-73.98255,107434423
38807,1006414069902175519,Rental unit in New York,1.0,0.00,0,40.7410961,-73.97825230000001,107434423
38808,1005207590507549831,Rental unit in Queens,0.64,0.00,1,40.76672650916878,-73.92042647145678,47657014
38809,1006416060412152707,Rental unit in New York,0.69,0.00,0,40.7553992,-73.9726263,22254869
38810,1005208148019117372,Rental unit in Queens,0.58,0.00,0,40.70498075924578,-73.76542946121867,478260569
38811,1006446026740752378,Rental unit in New York,0.72,0.00,0,40.78505,-73.97475,541419065
38812,1006482774636330002,Rental unit in New York,0.32,0.00,0,40.8233835259579,-73.95212398596765,247439246
38813,1005215166382279445,Hotel in Queens,0.72,0.00,0,40.6932,-73.80916,537729916
38814,1006487705528595054,Rental unit in Brooklyn,0.41,0.00,0,40.719429606886585,-73.9444668587712,247439246
